DICOFR ,Ref_Municipio_INE,Concelho,Freguesia,Orgao,Inscritos,Votantes,Brancos,Nulos,Sigla,Votos,Percentagem,M,Tipo,dsc_municipio
150300,1503,ALMADA,NULL,AM,149539,60583,2961,2591,PCP-PEV,22288,"40,5",14,Coligação,ALMADA
90203,902,ALMEIDA,ALMEIDA,AF,1227,793,17,20,PPD/PSD,315,"41,67",4,Partido,ALMEIDA
90203,902,ALMEIDA,ALMEIDA,AF,1227,793,17,20,PCP-PEV,441,"58,33",5,Coligação,ALMEIDA
90207,902,ALMEIDA,CASTELO BOM,AF,221,156,36,2,PS,118,100,7,Partido,ALMEIDA
90209,902,ALMEIDA,FREINEDA,AF,242,152,15,9,jpf,128,100,7,Grupos Cidadãos Eleitores,ALMEIDA
90210,902,ALMEIDA,FREIXO,AF,191,122,23,12,tupf,87,100,7,Grupos Cidadãos Eleitores,ALMEIDA
90213,902,ALMEIDA,MALHADA SORDA,AF,405,243,3,10,PPD/PSD,86,"37,39",2,Partido,ALMEIDA
90213,902,ALMEIDA,MALHADA SORDA,AF,405,243,3,10,jpmm,144,"62,61",5,Grupos Cidadãos Eleitores,ALMEIDA
90219,902,ALMEIDA,NAVE DE HAVER,AF,577,322,21,13,PPD/PSD,200,"69,44",5,Partido,ALMEIDA
90219,902,ALMEIDA,NAVE DE HAVER,AF,577,322,21,13,PS,88,"30,56",2,Partido,ALMEIDA
90224,902,ALMEIDA,SÃO PEDRO DE RIO SECO,AF,205,147,2,4,PPD/PSD,97,"68,79",5,Partido,ALMEIDA
90224,902,ALMEIDA,SÃO PEDRO DE RIO SECO,AF,205,147,2,4,PS,44,"31,21",2,Partido,ALMEIDA
90230,902,ALMEIDA,"UNIÃO DAS FREGUESIAS DE AMOREIRA, PARADA E CABREIRA",AF,408,298,3,3,PPD/PSD,177,"60,62",4,Partido,ALMEIDA
90230,902,ALMEIDA,"UNIÃO DAS FREGUESIAS DE AMOREIRA, PARADA E CABREIRA",AF,408,298,3,3,miu,115,"39,38",3,Grupos Cidadãos Eleitores,ALMEIDA
90231,902,ALMEIDA,"UNIÃO DAS FREGUESIAS DE AZINHAL, PEVA E VALVERDE",AF,339,187,36,13,ppdtf,138,100,7,Grupos Cidadãos Eleitores,ALMEIDA
90232,902,ALMEIDA,"UNIÃO DAS FREGUESIAS DE CASTELO MENDO, ADE, MONTEPEROBOLSO E MESQUITELA",AF,334,247,6,11,PPD/PSD,99,"43,04",3,Partido,ALMEIDA
90232,902,ALMEIDA,"UNIÃO DAS FREGUESIAS DE CASTELO MENDO, ADE, MONTEPEROBOLSO E MESQUITELA",AF,334,247,6,11,ufaf,131,"56,96",4,Grupos Cidadãos Eleitores,ALMEIDA
90233,902,ALMEIDA,UNIÃO DAS FREGUESIAS DE JUNÇA E NAVES,AF,288,201,4,10,PPD/PSD,124,"66,31",5,Partido,ALMEIDA
90233,902,ALMEIDA,UNIÃO DAS FREGUESIAS DE JUNÇA E NAVES,AF,288,201,4,10,PS,63,"33,69",2,Partido,ALMEIDA
90234,902,ALMEIDA,"UNIÃO DAS FREGUESIAS DE LEOMIL, MIDO, SENOURAS E ALDEIA NOVA",AF,315,164,24,22,PPD/PSD,118,100,7,Partido,ALMEIDA
90235,902,ALMEIDA,UNIÃO DAS FREGUESIAS DE MALPARTIDA E VALE DE COELHA,AF,270,162,22,6,pfdna,134,100,7,Grupos Cidadãos Eleitores,ALMEIDA
90236,902,ALMEIDA,UNIÃO DAS FREGUESIAS DE MIUZELA E PORTO DE OVELHA,AF,534,314,6,7,PPD/PSD,176,"58,47",4,Partido,ALMEIDA
90236,902,ALMEIDA,UNIÃO DAS FREGUESIAS DE MIUZELA E PORTO DE OVELHA,AF,534,314,6,7,PS,125,"41,53",3,Partido,ALMEIDA
90227,902,ALMEIDA,VALE DA MULA,AF,232,160,3,0,PPD/PSD,67,"42,68",3,Partido,ALMEIDA
90227,902,ALMEIDA,VALE DA MULA,AF,232,160,3,0,PS,90,"57,32",4,Partido,ALMEIDA
90229,902,ALMEIDA,VILAR FORMOSO,AF,2111,1288,34,33,PPD/PSD,726,"59,46",5,Partido,ALMEIDA
90229,902,ALMEIDA,VILAR FORMOSO,AF,2111,1288,34,33,PS,495,"40,54",4,Partido,ALMEIDA
90200,902,ALMEIDA,NULL,CM,7899,4958,148,132,PS,1715,"36,66",2,Partido,ALMEIDA
90200,902,ALMEIDA,NULL,AM,7899,4957,186,137,PS,1673,"36,1",6,Partido,ALMEIDA
90200,902,ALMEIDA,NULL,CM,7899,4958,148,132,PCP-PEV,170,"3,63",0,Coligação,ALMEIDA
90200,902,ALMEIDA,NULL,AM,7899,4957,186,137,PCP-PEV,313,"6,75",1,Coligação,ALMEIDA
90200,902,ALMEIDA,NULL,CM,7899,4958,148,132,PPD/PSD.CDS-PP,2793,"59,71",3,Coligação,ALMEIDA
90200,902,ALMEIDA,NULL,AM,7899,4957,186,137,PPD/PSD.CDS-PP,2648,"57,14",10,Coligação,ALMEIDA
140301,1403,ALMEIRIM,ALMEIRIM,AF,10768,5296,162,118,PS,2761,"55,04",8,Partido,ALMEIRIM
140301,1403,ALMEIRIM,ALMEIRIM,AF,10768,5296,162,118,PCP-PEV,554,"11,04",1,Coligação,ALMEIRIM
140301,1403,ALMEIRIM,ALMEIRIM,AF,10768,5296,162,118,PPD/PSD.CDS-PP.MPT,802,"15,99",2,Coligação,ALMEIRIM
140301,1403,ALMEIRIM,ALMEIRIM,AF,10768,5296,162,118,MICA2013,563,"11,22",1,Grupos Cidadãos Eleitores,ALMEIRIM
140301,1403,ALMEIRIM,ALMEIRIM,AF,10768,5296,162,118,mzg,336,"6,7",1,Grupos Cidadãos Eleitores,ALMEIRIM
140302,1403,ALMEIRIM,BENFICA DO RIBATEJO,AF,2717,1461,35,17,PS,731,"51,88",5,Partido,ALMEIRIM
140302,1403,ALMEIRIM,BENFICA DO RIBATEJO,AF,2717,1461,35,17,PCP-PEV,509,"36,12",4,Coligação,ALMEIRIM
140302,1403,ALMEIRIM,BENFICA DO RIBATEJO,AF,2717,1461,35,17,PPD/PSD.CDS-PP.MPT,83,"5,89",0,Coligação,ALMEIRIM
140302,1403,ALMEIRIM,BENFICA DO RIBATEJO,AF,2717,1461,35,17,MICA2013,86,"6,1",0,Grupos Cidadãos Eleitores,ALMEIRIM
140303,1403,ALMEIRIM,FAZENDAS DE ALMEIRIM,AF,6063,2956,83,78,PS,1545,"55,28",8,Partido,ALMEIRIM
140303,1403,ALMEIRIM,FAZENDAS DE ALMEIRIM,AF,6063,2956,83,78,PCP-PEV,317,"11,34",1,Coligação,ALMEIRIM
140303,1403,ALMEIRIM,FAZENDAS DE ALMEIRIM,AF,6063,2956,83,78,PPD/PSD.CDS-PP.MPT,541,"19,36",3,Coligação,ALMEIRIM
140303,1403,ALMEIRIM,FAZENDAS DE ALMEIRIM,AF,6063,2956,83,78,MICA2013,282,"10,09",1,Grupos Cidadãos Eleitores,ALMEIRIM
140303,1403,ALMEIRIM,FAZENDAS DE ALMEIRIM,AF,6063,2956,83,78,mzg,110,"3,94",0,Grupos Cidadãos Eleitores,ALMEIRIM
140304,1403,ALMEIRIM,RAPOSA,AF,520,382,9,5,PS,273,"74,18",6,Partido,ALMEIRIM
140304,1403,ALMEIRIM,RAPOSA,AF,520,382,9,5,PCP-PEV,15,"4,08",0,Coligação,ALMEIRIM
140304,1403,ALMEIRIM,RAPOSA,AF,520,382,9,5,PPD/PSD.CDS-PP.MPT,29,"7,88",0,Coligação,ALMEIRIM
140304,1403,ALMEIRIM,RAPOSA,AF,520,382,9,5,MICA2013,51,"13,86",1,Grupos Cidadãos Eleitores,ALMEIRIM
140300,1403,ALMEIRIM,NULL,CM,20068,10096,293,214,PS,5950,"62,05",5,Partido,ALMEIRIM
140300,1403,ALMEIRIM,NULL,AM,20068,10097,305,227,PS,5477,"57,26",12,Partido,ALMEIRIM
140300,1403,ALMEIRIM,NULL,CM,20068,10096,293,214,PCP-PEV,1163,"12,13",1,Coligação,ALMEIRIM
140300,1403,ALMEIRIM,NULL,AM,20068,10097,305,227,PCP-PEV,1303,"13,62",3,Coligação,ALMEIRIM
140300,1403,ALMEIRIM,NULL,CM,20068,10096,293,214,PPD/PSD.CDS-PP.MPT,1163,"12,13",1,Coligação,ALMEIRIM
140300,1403,ALMEIRIM,NULL,AM,20068,10097,305,227,PPD/PSD.CDS-PP.MPT,1306,"13,65",3,Coligação,ALMEIRIM
140300,1403,ALMEIRIM,NULL,CM,20068,10096,293,214,MICA2013,809,"8,44",0,Grupos Cidadãos Eleitores,ALMEIRIM
140300,1403,ALMEIRIM,NULL,AM,20068,10097,305,227,MICA2013,961,"10,05",2,Grupos Cidadãos Eleitores,ALMEIRIM
140300,1403,ALMEIRIM,NULL,CM,20068,10096,293,214,mzg,504,"5,26",0,Grupos Cidadãos Eleitores,ALMEIRIM
140300,1403,ALMEIRIM,NULL,AM,20068,10097,305,227,mzg,518,"5,42",1,Grupos Cidadãos Eleitores,ALMEIRIM
20208,202,ALMODÔVAR,ALDEIA DOS FERNANDES,AF,544,395,8,8,PPD/PSD,66,"17,41",1,Partido,ALMODÔVAR
20208,202,ALMODÔVAR,ALDEIA DOS FERNANDES,AF,544,395,8,8,PS,196,"51,72",4,Partido,ALMODÔVAR
20208,202,ALMODÔVAR,ALDEIA DOS FERNANDES,AF,544,395,8,8,PCP-PEV,8,"2,11",0,Coligação,ALMODÔVAR
20208,202,ALMODÔVAR,ALDEIA DOS FERNANDES,AF,544,395,8,8,IPA,109,"28,76",2,Grupos Cidadãos Eleitores,ALMODÔVAR
20203,202,ALMODÔVAR,ROSÁRIO,AF,616,411,6,7,PPD/PSD,35,"8,79",0,Partido,ALMODÔVAR
20203,202,ALMODÔVAR,ROSÁRIO,AF,616,411,6,7,PS,173,"43,47",3,Partido,ALMODÔVAR
20203,202,ALMODÔVAR,ROSÁRIO,AF,616,411,6,7,PCP-PEV,4,"1,01",0,Coligação,ALMODÔVAR
20203,202,ALMODÔVAR,ROSÁRIO,AF,616,411,6,7,IPA,186,"46,73",4,Grupos Cidadãos Eleitores,ALMODÔVAR
20205,202,ALMODÔVAR,SANTA CRUZ,AF,654,487,4,11,PPD/PSD,106,"22,46",2,Partido,ALMODÔVAR
20205,202,ALMODÔVAR,SANTA CRUZ,AF,654,487,4,11,PS,141,"29,87",2,Partido,ALMODÔVAR
20205,202,ALMODÔVAR,SANTA CRUZ,AF,654,487,4,11,PCP-PEV,18,"3,81",0,Coligação,ALMODÔVAR
20205,202,ALMODÔVAR,SANTA CRUZ,AF,654,487,4,11,IPA,207,"43,86",3,Grupos Cidadãos Eleitores,ALMODÔVAR
20206,202,ALMODÔVAR,SÃO BARNABÉ,AF,537,390,7,13,PPD/PSD,141,"38,11",3,Partido,ALMODÔVAR
20206,202,ALMODÔVAR,SÃO BARNABÉ,AF,537,390,7,13,PS,96,"25,95",2,Partido,ALMODÔVAR
20206,202,ALMODÔVAR,SÃO BARNABÉ,AF,537,390,7,13,PCP-PEV,10,"2,7",0,Coligação,ALMODÔVAR
20206,202,ALMODÔVAR,SÃO BARNABÉ,AF,537,390,7,13,IPA,123,"33,24",2,Grupos Cidadãos Eleitores,ALMODÔVAR
20209,202,ALMODÔVAR,UNIÃO DAS FREGUESIAS DE ALMODÔVAR E GRAÇA DOS PADRÕES,AF,3566,2641,50,59,B.E.,49,"1,94",0,Partido,ALMODÔVAR
20209,202,ALMODÔVAR,UNIÃO DAS FREGUESIAS DE ALMODÔVAR E GRAÇA DOS PADRÕES,AF,3566,2641,50,59,PPD/PSD,555,"21,92",2,Partido,ALMODÔVAR
20209,202,ALMODÔVAR,UNIÃO DAS FREGUESIAS DE ALMODÔVAR E GRAÇA DOS PADRÕES,AF,3566,2641,50,59,PS,855,"33,77",3,Partido,ALMODÔVAR
20209,202,ALMODÔVAR,UNIÃO DAS FREGUESIAS DE ALMODÔVAR E GRAÇA DOS PADRÕES,AF,3566,2641,50,59,PCP-PEV,67,"2,65",0,Coligação,ALMODÔVAR
20209,202,ALMODÔVAR,UNIÃO DAS FREGUESIAS DE ALMODÔVAR E GRAÇA DOS PADRÕES,AF,3566,2641,50,59,IPA,668,"26,38",3,Grupos Cidadãos Eleitores,ALMODÔVAR
20209,202,ALMODÔVAR,UNIÃO DAS FREGUESIAS DE ALMODÔVAR E GRAÇA DOS PADRÕES,AF,3566,2641,50,59,APT,338,"13,35",1,Grupos Cidadãos Eleitores,ALMODÔVAR
20210,202,ALMODÔVAR,UNIÃO DAS FREGUESIAS DE SANTA CLARA-A-NOVA E GOMES AIRES,AF,979,700,9,33,PPD/PSD,297,"45,14",4,Partido,ALMODÔVAR
20210,202,ALMODÔVAR,UNIÃO DAS FREGUESIAS DE SANTA CLARA-A-NOVA E GOMES AIRES,AF,979,700,9,33,PS,187,"28,42",2,Partido,ALMODÔVAR
20210,202,ALMODÔVAR,UNIÃO DAS FREGUESIAS DE SANTA CLARA-A-NOVA E GOMES AIRES,AF,979,700,9,33,PCP-PEV,29,"4,41",0,Coligação,ALMODÔVAR
20210,202,ALMODÔVAR,UNIÃO DAS FREGUESIAS DE SANTA CLARA-A-NOVA E GOMES AIRES,AF,979,700,9,33,IPA,145,"22,04",1,Grupos Cidadãos Eleitores,ALMODÔVAR
20200,202,ALMODÔVAR,NULL,CM,6896,5014,86,104,B.E.,51,"1,06",0,Partido,ALMODÔVAR
20200,202,ALMODÔVAR,NULL,AM,6896,5014,128,129,B.E.,100,"2,1",0,Partido,ALMODÔVAR
20200,202,ALMODÔVAR,NULL,CM,6896,5014,86,104,PPD/PSD,1357,"28,13",1,Partido,ALMODÔVAR
20200,202,ALMODÔVAR,NULL,AM,6896,5014,128,129,PPD/PSD,1248,"26,24",4,Partido,ALMODÔVAR
20200,202,ALMODÔVAR,NULL,CM,6896,5014,86,104,PS,1761,"36,5",2,Partido,ALMODÔVAR
20200,202,ALMODÔVAR,NULL,AM,6896,5014,128,129,PS,1768,"37,17",6,Partido,ALMODÔVAR
20200,202,ALMODÔVAR,NULL,CM,6896,5014,86,104,PCP-PEV,110,"2,28",0,Coligação,ALMODÔVAR
20200,202,ALMODÔVAR,NULL,AM,6896,5014,128,129,PCP-PEV,156,"3,28",0,Coligação,ALMODÔVAR
20200,202,ALMODÔVAR,NULL,CM,6896,5014,86,104,IPA,1545,"32,03",2,Grupos Cidadãos Eleitores,ALMODÔVAR
20200,202,ALMODÔVAR,NULL,AM,6896,5014,128,129,IPA,1485,"31,22",5,Grupos Cidadãos Eleitores,ALMODÔVAR
140401,1404,ALPIARÇA,ALPIARÇA,AF,6520,3990,165,102,PS,890,"23,91",3,Partido,ALPIARÇA
140401,1404,ALPIARÇA,ALPIARÇA,AF,6520,3990,165,102,PCP-PEV,2007,"53,91",7,Coligação,ALPIARÇA
140401,1404,ALPIARÇA,ALPIARÇA,AF,6520,3990,165,102,PPD/PSD.MPT,826,"22,19",3,Coligação,ALPIARÇA
140400,1404,ALPIARÇA,NULL,CM,6520,3990,156,92,PS,848,"22,66",1,Partido,ALPIARÇA
140400,1404,ALPIARÇA,NULL,AM,6520,3990,161,105,PS,861,"23,12",3,Partido,ALPIARÇA
140400,1404,ALPIARÇA,NULL,CM,6520,3990,156,92,PCP-PEV,2139,"57,16",3,Coligação,ALPIARÇA
140400,1404,ALPIARÇA,NULL,AM,6520,3990,161,105,PCP-PEV,2037,"54,7",9,Coligação,ALPIARÇA
140400,1404,ALPIARÇA,NULL,CM,6520,3990,156,92,PPD/PSD.MPT,755,"20,18",1,Coligação,ALPIARÇA
140400,1404,ALPIARÇA,NULL,AM,6520,3990,161,105,PPD/PSD.MPT,826,"22,18",3,Coligação,ALPIARÇA
120101,1201,ALTER DO CHÃO,ALTER DO CHÃO,AF,1991,1298,40,30,CDS-PP,150,"12,21",1,Partido,ALTER DO CHÃO
120101,1201,ALTER DO CHÃO,ALTER DO CHÃO,AF,1991,1298,40,30,PPD/PSD,501,"40,8",4,Partido,ALTER DO CHÃO
120101,1201,ALTER DO CHÃO,ALTER DO CHÃO,AF,1991,1298,40,30,PS,378,"30,78",3,Partido,ALTER DO CHÃO
120101,1201,ALTER DO CHÃO,ALTER DO CHÃO,AF,1991,1298,40,30,PCP-PEV,199,"16,21",1,Coligação,ALTER DO CHÃO
120102,1201,ALTER DO CHÃO,CHANCELARIA,AF,441,334,6,5,CDS-PP,12,"3,72",0,Partido,ALTER DO CHÃO
120102,1201,ALTER DO CHÃO,CHANCELARIA,AF,441,334,6,5,PPD/PSD,149,"46,13",3,Partido,ALTER DO CHÃO
120102,1201,ALTER DO CHÃO,CHANCELARIA,AF,441,334,6,5,PS,124,"38,39",3,Partido,ALTER DO CHÃO
120102,1201,ALTER DO CHÃO,CHANCELARIA,AF,441,334,6,5,PCP-PEV,38,"11,76",1,Coligação,ALTER DO CHÃO
120104,1201,ALTER DO CHÃO,CUNHEIRA,AF,320,242,3,12,PPD/PSD,122,"53,74",4,Partido,ALTER DO CHÃO
120104,1201,ALTER DO CHÃO,CUNHEIRA,AF,320,242,3,12,PS,70,"30,84",2,Partido,ALTER DO CHÃO
120104,1201,ALTER DO CHÃO,CUNHEIRA,AF,320,242,3,12,PCP-PEV,35,"15,42",1,Coligação,ALTER DO CHÃO
120103,1201,ALTER DO CHÃO,SEDA,AF,328,265,4,0,PPD/PSD,61,"23,37",1,Partido,ALTER DO CHÃO
120103,1201,ALTER DO CHÃO,SEDA,AF,328,265,4,0,PS,70,"26,82",2,Partido,ALTER DO CHÃO
120103,1201,ALTER DO CHÃO,SEDA,AF,328,265,4,0,PCP-PEV,130,"49,81",4,Coligação,ALTER DO CHÃO
120100,1201,ALTER DO CHÃO,NULL,CM,3080,2132,56,53,CDS-PP,108,"5,34",0,Partido,ALTER DO CHÃO
120100,1201,ALTER DO CHÃO,NULL,AM,3080,2131,54,65,CDS-PP,142,"7,06",1,Partido,ALTER DO CHÃO
120100,1201,ALTER DO CHÃO,NULL,CM,3080,2132,56,53,PPD/PSD,861,"42,56",2,Partido,ALTER DO CHÃO
120100,1201,ALTER DO CHÃO,NULL,AM,3080,2131,54,65,PPD/PSD,840,"41,75",7,Partido,ALTER DO CHÃO
120100,1201,ALTER DO CHÃO,NULL,CM,3080,2132,56,53,PS,763,"37,72",2,Partido,ALTER DO CHÃO
120100,1201,ALTER DO CHÃO,NULL,AM,3080,2131,54,65,PS,691,"34,34",5,Partido,ALTER DO CHÃO
120100,1201,ALTER DO CHÃO,NULL,CM,3080,2132,56,53,PCP-PEV,291,"14,38",1,Coligação,ALTER DO CHÃO
120100,1201,ALTER DO CHÃO,NULL,AM,3080,2131,54,65,PCP-PEV,339,"16,85",2,Coligação,ALTER DO CHÃO
100201,1002,ALVAIÁZERE,ALMOSTER,AF,676,463,12,12,CDS-PP,70,"15,95",1,Partido,ALVAIÁZERE
100201,1002,ALVAIÁZERE,ALMOSTER,AF,676,463,12,12,PPD/PSD,266,"60,59",5,Partido,ALVAIÁZERE
100201,1002,ALVAIÁZERE,ALMOSTER,AF,676,463,12,12,PS,103,"23,46",1,Partido,ALVAIÁZERE
100208,1002,ALVAIÁZERE,ALVAIÁZERE,AF,1817,1167,39,32,CDS-PP,123,"11,22",1,Partido,ALVAIÁZERE
100208,1002,ALVAIÁZERE,ALVAIÁZERE,AF,1817,1167,39,32,PPD/PSD,504,"45,99",4,Partido,ALVAIÁZERE
100208,1002,ALVAIÁZERE,ALVAIÁZERE,AF,1817,1167,39,32,IA,469,"42,79",4,Grupos Cidadãos Eleitores,ALVAIÁZERE
100204,1002,ALVAIÁZERE,MAÇÃS DE DONA MARIA,AF,1796,1035,29,46,CDS-PP,98,"10,21",1,Partido,ALVAIÁZERE
100204,1002,ALVAIÁZERE,MAÇÃS DE DONA MARIA,AF,1796,1035,29,46,PPD/PSD,475,"49,48",5,Partido,ALVAIÁZERE
100204,1002,ALVAIÁZERE,MAÇÃS DE DONA MARIA,AF,1796,1035,29,46,PS,375,"39,06",3,Partido,ALVAIÁZERE
100204,1002,ALVAIÁZERE,MAÇÃS DE DONA MARIA,AF,1796,1035,29,46,PCP-PEV,12,"1,25",0,Coligação,ALVAIÁZERE
100205,1002,ALVAIÁZERE,PELMÁ,AF,920,460,14,8,CDS-PP,116,"26,48",2,Partido,ALVAIÁZERE
100205,1002,ALVAIÁZERE,PELMÁ,AF,920,460,14,8,PPD/PSD,277,"63,24",5,Partido,ALVAIÁZERE
100205,1002,ALVAIÁZERE,PELMÁ,AF,920,460,14,8,PS,45,"10,27",0,Partido,ALVAIÁZERE
100209,1002,ALVAIÁZERE,PUSSOS SÃO PEDRO,AF,1801,1198,23,34,CDS-PP,524,"45,92",4,Partido,ALVAIÁZERE
100209,1002,ALVAIÁZERE,PUSSOS SÃO PEDRO,AF,1801,1198,23,34,PPD/PSD,552,"48,38",5,Partido,ALVAIÁZERE
100209,1002,ALVAIÁZERE,PUSSOS SÃO PEDRO,AF,1801,1198,23,34,PS,65,"5,7",0,Partido,ALVAIÁZERE
100200,1002,ALVAIÁZERE,NULL,CM,7010,4323,115,126,CDS-PP,724,"17,74",1,Partido,ALVAIÁZERE
100200,1002,ALVAIÁZERE,NULL,AM,7010,4323,122,121,CDS-PP,760,"18,63",3,Partido,ALVAIÁZERE
100200,1002,ALVAIÁZERE,NULL,CM,7010,4323,115,126,PPD/PSD,2503,"61,32",3,Partido,ALVAIÁZERE
100200,1002,ALVAIÁZERE,NULL,AM,7010,4323,122,121,PPD/PSD,2511,"61,54",10,Partido,ALVAIÁZERE
100200,1002,ALVAIÁZERE,NULL,CM,7010,4323,115,126,PS,810,"19,84",1,Partido,ALVAIÁZERE
100200,1002,ALVAIÁZERE,NULL,AM,7010,4323,122,121,PS,753,"18,46",2,Partido,ALVAIÁZERE
100200,1002,ALVAIÁZERE,NULL,CM,7010,4323,115,126,PCP-PEV,45,"1,1",0,Coligação,ALVAIÁZERE
100200,1002,ALVAIÁZERE,NULL,AM,7010,4323,122,121,PCP-PEV,56,"1,37",0,Coligação,ALVAIÁZERE
20301,203,ALVITO,ALVITO,AF,994,705,14,32,PS,208,"31,56",2,Partido,ALVITO
20301,203,ALVITO,ALVITO,AF,994,705,14,32,PCP-PEV,313,"47,5",4,Coligação,ALVITO
20301,203,ALVITO,ALVITO,AF,994,705,14,32,PPD/PSD.CDS-PP,138,"20,94",1,Coligação,ALVITO
20302,203,ALVITO,VILA NOVA DA BARONIA,AF,1018,710,16,19,PS,349,"51,7",5,Partido,ALVITO
20302,203,ALVITO,VILA NOVA DA BARONIA,AF,1018,710,16,19,PCP-PEV,225,"33,33",3,Coligação,ALVITO
20302,203,ALVITO,VILA NOVA DA BARONIA,AF,1018,710,16,19,PPD/PSD.CDS-PP,101,"14,96",1,Coligação,ALVITO
20300,203,ALVITO,NULL,CM,2012,1416,28,37,PS,441,"32,64",2,Partido,ALVITO
20300,203,ALVITO,NULL,AM,2012,1415,47,56,PS,495,"37,73",6,Partido,ALVITO
20300,203,ALVITO,NULL,CM,2012,1416,28,37,PCP-PEV,639,"47,3",2,Coligação,ALVITO
20300,203,ALVITO,NULL,AM,2012,1415,47,56,PCP-PEV,554,"42,23",6,Coligação,ALVITO
20300,203,ALVITO,NULL,CM,2012,1416,28,37,PPD/PSD.CDS-PP,271,"20,06",1,Coligação,ALVITO
20300,203,ALVITO,NULL,AM,2012,1415,47,56,PPD/PSD.CDS-PP,263,"20,05",3,Coligação,ALVITO
111513,1115,AMADORA,ÁGUAS LIVRES,AF,32291,12839,660,700,B.E.,845,"7,36",1,Partido,AMADORA
111513,1115,AMADORA,ÁGUAS LIVRES,AF,32291,12839,660,700,PS,4697,"40,92",8,Partido,AMADORA
111513,1115,AMADORA,ÁGUAS LIVRES,AF,32291,12839,660,700,PCP-PEV,2898,"25,25",5,Coligação,AMADORA
111513,1115,AMADORA,ÁGUAS LIVRES,AF,32291,12839,660,700,PPD/PSD.CDS-PP,2420,"21,08",4,Coligação,AMADORA
111513,1115,AMADORA,ÁGUAS LIVRES,AF,32291,12839,660,700,MIAL,619,"5,39",1,Grupos Cidadãos Eleitores,AMADORA
111512,1115,AMADORA,ALFRAGIDE,AF,13063,5793,359,237,B.E.,519,"9,99",1,Partido,AMADORA
111512,1115,AMADORA,ALFRAGIDE,AF,13063,5793,359,237,PS,1756,"33,79",5,Partido,AMADORA
111512,1115,AMADORA,ALFRAGIDE,AF,13063,5793,359,237,PCP-PEV,912,"17,55",2,Coligação,AMADORA
111512,1115,AMADORA,ALFRAGIDE,AF,13063,5793,359,237,PPD/PSD.CDS-PP,2010,"38,68",5,Coligação,AMADORA
111514,1115,AMADORA,ENCOSTA DO SOL,AF,23408,9201,488,405,B.E.,593,"7,14",1,Partido,AMADORA
111514,1115,AMADORA,ENCOSTA DO SOL,AF,23408,9201,488,405,PS,4362,"52,5",10,Partido,AMADORA
111514,1115,AMADORA,ENCOSTA DO SOL,AF,23408,9201,488,405,PCP-PEV,1989,"23,94",5,Coligação,AMADORA
111514,1115,AMADORA,ENCOSTA DO SOL,AF,23408,9201,488,405,PPD/PSD.CDS-PP,1364,"16,42",3,Coligação,AMADORA
111515,1115,AMADORA,FALAGUEIRA - VENDA NOVA,AF,20029,8304,343,286,B.E.,537,7,1,Partido,AMADORA
111515,1115,AMADORA,FALAGUEIRA - VENDA NOVA,AF,20029,8304,343,286,PS,3819,"49,76",10,Partido,AMADORA
111515,1115,AMADORA,FALAGUEIRA - VENDA NOVA,AF,20029,8304,343,286,PCP-PEV,2075,"27,04",5,Coligação,AMADORA
111515,1115,AMADORA,FALAGUEIRA - VENDA NOVA,AF,20029,8304,343,286,PPD/PSD.CDS-PP,1244,"16,21",3,Coligação,AMADORA
111516,1115,AMADORA,MINA DE ÁGUA,AF,35061,14402,733,667,B.E.,920,"7,08",1,Partido,AMADORA
111516,1115,AMADORA,MINA DE ÁGUA,AF,35061,14402,733,667,PS,6572,"50,55",10,Partido,AMADORA
111516,1115,AMADORA,MINA DE ÁGUA,AF,35061,14402,733,667,PCP-PEV,2930,"22,53",4,Coligação,AMADORA
111516,1115,AMADORA,MINA DE ÁGUA,AF,35061,14402,733,667,PPD/PSD.CDS-PP,2580,"19,84",4,Coligação,AMADORA
